,Text,Annotator_0,Annotator_11
1331,"If we make a structured economic comparison between 1973 and now a junior in high school should be able to work all summer and buy a new car for cash (this is empirical data). I don’t know many juniors in hs that make $25-30k (indexed for inflation) in a summer. This can be applied to housing as well, more so in fact because the population is SUPPOSED to be srinking due to birth rates.",1,0
1332,"2 cases actually Her parents lost TWO cases in the 1990's in Maryland with Kavanaughs mother as presiding judge. 1994 case resulted in them having to pay $131,000 (case #116471V) 1996 case resulted in their home being foreclosed upon. (case #156006V) No wonder she's bitter enough to lie.",1,0
1333,American leftists are still Americans.  Israelis are not Americans and do not deserve one penny of American tax money.   Israel is not our country.,1,0
1334,"While I am relieved that Dankula is not going to prison, this case is exactly why the British legal system, once lauded the greatest in the world, has failed the British people. Congratulations to the Duchess of Cambridge on the birth of her third child.",1,0
1335,"Communist Party funded & Founded COMMON PURPOSE who 'train' Army, Police, Teachers, in fact they train many leaders in British, US, EU & other Nations Institutions now & have for 30 years - @MI5Surveillance This was a covert coup you've missed -why?  Exposed Graduates of Common Purpose",1,0
1336,"Tv today, Media, Sitcoms, late night Douche bags can’t stop the white privilege crap.",1,0
1337,ever wonder why the democrats do not push for a ban on ar-15 / assault styled bb guns. or BB guns that look exactly like real guns..? ,1,0
1338,"Another great video, Anne Marie Waters on Tommy Robinson Sky News Interview and the Stupidity of Main Stream reporters. ",1,0
1339,Of course. They need those votes to stay off their immanent demise.,1,0
1340,"No one, zilch, zippo, zero! ",1,0
1341,I was an angry young person firmly believing that I was a victim of American institutions ,1,0
1342,Some nerd making his own thanos dusting,1,0
1343,No Obituaries For Parkland Dead! Boom! https://vimeo.com/259603305,1,0
1344,"No matter how much $$$$ Soros throws at them, still stuck on stupid and you can't fix stupid ",1,0
1345,"Most of the Alt-Lite puppets are funded by Zionist billionaire Jews, like Robert Mercer and Sheldon Adelson. That's why they always attack the Alt-Right, never mention the JQ, and are staunch supporters of Israel.   They know (((who))) butters their bread. ",1,0
1346,They should arrest race hustler Shaun King for his non stop postings of people at the Rally trying to get them arrested & fired from their jobs. Stalking & false allegations are a crime & both felonies. ,1,0
1347,This has been promised for far to long.... WHEN???      If it isn't before the November election it will be to late. It's time to put up or shut up.,1,0
1348,Abolish global-Communist godless United Nations.    EVIL. ,1,0
1349,A Jew banker.  That's a first,1,0
1350,The Werewolf is just an allegory for the White Man after he has been pushed too far.,1,0
1351,LOL ,1,0
1352,"She doesn’t Jay, she’s dead ! You only get one fuck up that bad, right ?",1,0
1353,Drag him to the door by his balls and throw him out so hard he bounces twice. ,1,0
1354,They been spraying for years now. Wonder how much damage they have done?,1,0
1355,As if he even bothers to run in commie RI.,1,0
1356,More anger! Yesss!!! God I wish I could feel just how pathetic and cold your hearts are😁😁,1,0
1357,The True known Christians of our nation gets it as we all take a stand against the Anti Gun movements of thes communist leftist they have no clue how True American Christians Believe as we all know this loser is so Savage for attacking True Christian Americans ability to defend ourself from Christian hating leftist. #MAGA #WhyICarry #SuppertYour2nd,1,0
1358,"Exactly, they can't please people these days. For all the shit the police deal with they get treated like shit in return, very sad >.>",1,0
1359,Another 3rd world shitholer in our country. Send the filth back to her 3rd world country of origin & let her work in the rice fields and pull donkey carts.  This is a result of Diversity BS,1,0
1360,"Set up charities then for the cleaning up, wasn't the UN supposed to be doing that anyway? You think banning plastic straws, a pointless piece of red tape regulation is somehow higher on the list of government priorities than say investigating rape gangs? The government job is to protect its citizens, not to clean up the sea, that's not it's job.",1,0
1361,Disneyland IS in California.  Is a pot dispensary in its future as well?  Talk about the 'Magic Kingdom'.  Oy vey.,1,0
1362,@shuhari Aw poor widdle  b*tch that no one likes. Cry to mama.,1,0
1363,Turdo La Doo has nothing to say ,1,0
1364,"Oh BOOHOO With Harvey gone their is no one left to blow for a part? You can retire on all the money you've made. Maybe get some cats. I suggest Venezuela or maybe mexico, they have a new president and their gonna try socialism from what I hear, Maybe Saudi Arabia, I hear the princes are giving top dollar for sex with American movie stars. Good luck and keep in touch. ",1,0
1365,"Better Business Bureau in my area has a ""Scam"" segment they do on local news. This morning, it was about ""Reverse Mortgages."" ",1,0
1366,"According to what I read yesterday, Beck was never a NeverTrumper. I don't mind anyone critiquing Trump. However, the NeverTrumpers are ridiculous; they never say anything good about him. They're really no different than the Libs. I have to believe that most of the are Establishment.",1,0
1367,Cow Pimp,1,0
1368,Jim Acosta needs to have his ass thrown out of the White House press pool indefinitely!,1,0
1369,They are fighting it .....but w/not succeed.,1,0
1370,I hope Chuck Schumer gets blown up,1,0
1371,Bill Still - - MUST WATCH ,1,0
1372,ISIS vows Eiffel Tower drone attack in new poster  ,1,0
1373,"""Most Valuable Alt Righter"" ",1,0
1374,You mean like that book Bill Clinton* was reading when him and #HRC had to take an economy-class flight with the serfs?  *is a rapist ,1,0
1375,"Having 'inside' knowledge, I know gimmiegrants have been using NHS prescriptions as a FREE Pharmacy when Brits just buy it over the counter ",1,0
1376,https://endtimeheadlines.org/2018/08/mysterious-foam-substance-found-oozing-onto-metro-detroit-road-leaving-residence-baffled/ More weird stuff going on.,1,0
1377,"Reality bites Auntie Max, Maxine Waters, in the ass!  Throws a meet and greet campaign rally for her beloved Millennials.  Despite slogan Millennials come energized, ready to get the vote out,"" she plays to empty seats when only 10 show up.  #Gab #GabFam #SpeakFreely #Chat #Americans",1,0
1378,Pay attention Folks! Your own government is responsible for this invasion!,1,0
1379,"I've been calling them the ""protected class"" for decades.  The idea that white men are privileged is complete bullshit.  I've been pushed to the side in favoritism for the ""protected class"" at least a dozen times in college and career, and I witness the entitlement of the ""protected class"" every damn day.",1,0
1380,Go ahead and let them to prove to the entire world that they are brain dead.,1,0
1381,People should stop apologizing to leftists. They just use it as an excuse to demand more from you.,1,0
1382,Religious Predators Accelerate the Death of Religion ,1,0
1383,Voters need to understand that the Democrat party is the de facto COMMUNIST USA party (endorsing Clinton/Obama/Hillary.  Demorats & RINOs are global-Commies.,1,0
1384,Juristic law is a sick farce.,1,0
1385,"In my area there are ample choices of camping/outdoor/gun stores. I previously only went to Dick's to spread my ""dollar vote"" around. Now I really have no intention of going there anymore. ",1,0
1386,I had a “conservative” point me to that movie when I said diversity killed NASA. No joke. People buy that shit apparently.,1,0
1387,😂😂 useless cow needs putting down !,1,0
1388,Time to perp walk Sessions & Rosenstein to holding to be booked for giving aid & comfort to treasonous government representatives attempting  a Coup d'etat against a duly elected @POTUS.One favor Barry did was cleaning out GITMO to make room for these enemies of the Constitution.,1,0
1389,this bought and paidforbitch is not onlya disgraceto her profession she is a disgraceto thehuman race.,1,0
1390,Here are two good reasons why we should not hang on the words of Kevin Barrett or PressTV.  ,1,0
1391,It's just coming down to which traitor gets their neck snapped first. ,1,0
1392,You are a member of the Communinst party in the 50s in Russia and Cuba in the 60s who also got purged for simply existing which was precieved as a threat to the status quo. ,1,0
1393,"Dear moron, what would be the effective range of your little can of pepper spray against a long rifle? #Democrat https://kek.gg/u/JC_2",1,0
1394,http://www.theneonnettle.com/features/1327-fda-bans-homeopathic-medicine-declares-drugs-illegal ,1,0
1395,"Muh balls really just wanna spray life, and love everywhere. It's what I was BUILT for.",1,0
1396,"Liberals Want Socialism, But Still Can't Define What Socialism is ",1,0
1397,AGREED-!! AND RAPE A CHILD=DEATH-!! ,1,0
1398,Unrelatedly... has Rosie O'Donell been arrested on federal bribery charges yet? ,1,0
1399,"You are a janitor, we, meaning, you and I, have already established that you are a janitor. More than that you are nothing, a degeneracy advocate and apologist. Everyday this wonderful country moves more to the right, which is closer to what I believe everyday. Keep up the good works.",1,0
1400,"If Amy Mek gets killed because of @lukeobrien‍ doxxing her in the Huffington Post, he will have done what many other modern Nazi's have only talked about: actually kill a Jew. ",1,0
1401,"You are wasting your time. No one is going to jail. They never do. They have too much money and power. The only thing that will change anything is a populist uprising. There won’t be a catalyst to kick that off. Look at the border. We are going to be Great Britain 🇬🇧 in  10 years. But, I hope it works out like you think. I just don’t see it.",1,0
1402,Yeah another Communist/Nazi democrat political tactic to ruin folks lives and put RADICAL women in charge! These folks are lunatics! It's like to hell with due process,1,0
